sent_ind,cve_sent_ind,token,pos,tag,dep,label
CVE-2018-1000224,4,.,PUNCT,.,punct,O
CVE-2019-3584,0,Exploitation,NOUN,NN,nmod,O
CVE-2019-3584,0,of,ADP,IN,prep,O
CVE-2019-3584,0,Authentication,PROPN,NNP,pobj,O
CVE-2019-3584,0,vulnerability,NOUN,NN,ROOT,O
CVE-2019-3584,0,in,ADP,IN,prep,O
CVE-2019-3584,0,MVision,PROPN,NNP,compound,pn
CVE-2019-3584,0,Endpoint,PROPN,NNP,pobj,pn
CVE-2019-3584,0,in,ADP,IN,prep,O
CVE-2019-3584,0,McAfee,PROPN,NNP,compound,O
CVE-2019-3584,0,MVision,PROPN,NNP,compound,pn
CVE-2019-3584,0,Endpoint,PROPN,NNP,pobj,pn
CVE-2019-3584,1,Prior,ADV,RB,advmod,<
CVE-2019-3584,1,to,ADP,IN,prep,<
CVE-2019-3584,1,1811,NUM,CD,pobj,vre
CVE-2019-3584,1,Update,NOUN,NN,meta,O
CVE-2019-3584,1,1,NUM,CD,nummod,update
CVE-2019-3584,1,(,PUNCT,-LRB-,punct,O
CVE-2019-3584,1,18.11.31.62,NUM,CD,appos,vre
CVE-2019-3584,1,),PUNCT,-RRB-,punct,O
CVE-2019-3584,1,allows,VERB,VBZ,ROOT,O
CVE-2019-3584,1,authenticated,VERB,VBN,amod,O
CVE-2019-3584,1,administrator,NOUN,NN,compound,O
CVE-2019-3584,1,users,NOUN,NNS,dobj,O
CVE-2019-3584,1,--,PUNCT,:,punct,O
CVE-2019-3584,1,>,X,XX,compound,O
CVE-2019-3584,1,administrators,NOUN,NNS,appos,O
CVE-2019-3584,1,to,PART,TO,aux,O
CVE-2019-3584,1,Remove,VERB,VB,relcl,O
CVE-2019-3584,1,MVision,PROPN,NNP,compound,O
CVE-2019-3584,1,Endpoint,PROPN,NNP,dobj,O
CVE-2019-3584,1,via,ADP,IN,prep,O
CVE-2019-3584,1,unspecified,ADJ,JJ,amod,O
CVE-2019-3584,1,vectors,NOUN,NNS,pobj,O
CVE-2019-3584,1,.,PUNCT,.,punct,O
CVE-2015-0805,0,The,DET,DT,det,O
CVE-2015-0805,0,Off,PROPN,NNP,nmod,O
CVE-2015-0805,0,Main,PROPN,NNP,amod,O
CVE-2015-0805,0,Thread,NOUN,NN,nmod,O
CVE-2015-0805,0,Compositing,NOUN,NN,nmod,O
CVE-2015-0805,0,(,PUNCT,-LRB-,punct,O
CVE-2015-0805,0,OMTC,PROPN,NNP,nmod,O
CVE-2015-0805,0,),PUNCT,-RRB-,punct,O
CVE-2015-0805,0,implementation,NOUN,NN,ROOT,O
CVE-2015-0805,0,in,ADP,IN,prep,O
CVE-2015-0805,0,Mozilla,PROPN,NNP,compound,O
CVE-2015-0805,0,Firefox,PROPN,NNP,pobj,pn
CVE-2015-0805,0,before,ADP,IN,mark,<
CVE-2015-0805,0,37,NUM,CD,nsubj,vre
CVE-2015-0805,0,makes,VERB,VBZ,advcl,O
CVE-2015-0805,0,an,DET,DT,det,O
CVE-2015-0805,0,incorrect,ADJ,JJ,amod,O
CVE-2015-0805,0,memset,NOUN,NN,compound,O
CVE-2015-0805,0,call,NOUN,NN,dobj,O
CVE-2015-0805,0,during,ADP,IN,prep,O
CVE-2015-0805,0,interaction,NOUN,NN,pobj,O
CVE-2015-0805,0,with,ADP,IN,prep,O
CVE-2015-0805,0,the,DET,DT,det,O
CVE-2015-0805,0,mozilla::layers::BufferTextureClient::AllocateForSurface,NOUN,NN,compound,O
CVE-2015-0805,0,function,NOUN,NN,pobj,O
CVE-2015-0805,0,",",PUNCT,",",punct,O
CVE-2015-0805,0,which,DET,WDT,nsubj,O
CVE-2015-0805,0,allows,VERB,VBZ,relcl,O
CVE-2015-0805,0,remote,ADJ,JJ,amod,O
CVE-2015-0805,0,attackers,NOUN,NNS,nsubj,O
CVE-2015-0805,0,to,PART,TO,aux,O
CVE-2015-0805,0,execute,VERB,VB,ccomp,O
CVE-2015-0805,0,arbitrary,ADJ,JJ,amod,O
CVE-2015-0805,0,code,NOUN,NN,dobj,O
CVE-2015-0805,0,or,CCONJ,CC,cc,O
CVE-2015-0805,0,cause,VERB,VB,conj,O
CVE-2015-0805,0,a,DET,DT,det,O
CVE-2015-0805,0,denial,NOUN,NN,dobj,O
CVE-2015-0805,0,of,ADP,IN,prep,O
CVE-2015-0805,0,service,NOUN,NN,pobj,O
CVE-2015-0805,0,(,PUNCT,-LRB-,punct,O
CVE-2015-0805,0,memory,NOUN,NN,compound,O
CVE-2015-0805,0,corruption,NOUN,NN,appos,O
CVE-2015-0805,0,and,CCONJ,CC,cc,O
CVE-2015-0805,0,application,NOUN,NN,compound,O
CVE-2015-0805,0,crash,NOUN,NN,conj,O
CVE-2015-0805,0,),PUNCT,-RRB-,punct,O
CVE-2015-0805,0,via,ADP,IN,prep,O
CVE-2015-0805,0,vectors,NOUN,NNS,pobj,O
CVE-2015-0805,0,that,DET,WDT,nsubj,O
CVE-2015-0805,0,trigger,VERB,VBP,relcl,O
CVE-2015-0805,0,rendering,VERB,VBG,dobj,O
CVE-2015-0805,0,of,ADP,IN,prep,O
CVE-2015-0805,0,2D,ADJ,JJ,compound,O
CVE-2015-0805,0,graphics,NOUN,NNS,compound,O
CVE-2015-0805,0,content,NOUN,NN,pobj,O
CVE-2015-0805,0,.,PUNCT,.,punct,O
CVE-2016-0803,0,libstagefright,X,FW,nsubj,O
CVE-2016-0803,0,in,ADP,IN,prep,O
CVE-2016-0803,0,mediaserver,NOUN,NN,pobj,O
CVE-2016-0803,0,in,ADP,IN,prep,O
CVE-2016-0803,0,Android,PROPN,NNP,pobj,pn
CVE-2016-0803,0,4.x,NUM,CD,nummod,vr
CVE-2016-0803,0,before,ADP,IN,prep,<
CVE-2016-0803,0,4.4.4,NUM,CD,pobj,vre
CVE-2016-0803,0,",",PUNCT,",",punct,sp
CVE-2016-0803,0,5.x,NUM,CD,npadvmod,vr
CVE-2016-0803,0,before,ADP,IN,prep,<
CVE-2016-0803,0,5.1.1,PROPN,NNP,compound,vre
CVE-2016-0803,0,LMY49,PROPN,NNP,compound,update
CVE-2016-0803,0,G,NOUN,NN,pobj,update
CVE-2016-0803,0,",",PUNCT,",",punct,sp
CVE-2016-0803,0,and,CCONJ,CC,cc,sp
CVE-2016-0803,0,6.x,NUM,CD,conj,vr
CVE-2016-0803,0,before,ADP,IN,prep,<
CVE-2016-0803,0,2016,NUM,CD,pobj,O
CVE-2016-0803,0,-,PUNCT,HYPH,punct,O
CVE-2016-0803,0,2,NUM,CD,appos,O
CVE-2016-0803,0,-,PUNCT,HYPH,punct,O
CVE-2016-0803,0,1,PROPN,NNP,prep,O
CVE-2016-0803,0,allows,VERB,VBZ,ROOT,O
CVE-2016-0803,0,remote,ADJ,JJ,amod,O
CVE-2016-0803,0,attackers,NOUN,NNS,nsubj,O
CVE-2016-0803,0,to,PART,TO,aux,O
CVE-2016-0803,0,execute,VERB,VB,ccomp,O
CVE-2016-0803,0,arbitrary,ADJ,JJ,amod,O
CVE-2016-0803,0,code,NOUN,NN,dobj,O
CVE-2016-0803,0,or,CCONJ,CC,cc,O
CVE-2016-0803,0,cause,VERB,VB,conj,O
CVE-2016-0803,0,a,DET,DT,det,O
CVE-2016-0803,0,denial,NOUN,NN,dobj,O
CVE-2016-0803,0,of,ADP,IN,prep,O
CVE-2016-0803,0,service,NOUN,NN,pobj,O
CVE-2016-0803,0,(,PUNCT,-LRB-,punct,O
CVE-2016-0803,0,memory,NOUN,NN,compound,O
CVE-2016-0803,0,corruption,NOUN,NN,appos,O
CVE-2016-0803,0,),PUNCT,-RRB-,punct,O
CVE-2016-0803,0,via,ADP,IN,prep,O
CVE-2016-0803,0,a,DET,DT,det,O
CVE-2016-0803,0,crafted,VERB,VBN,amod,O
CVE-2016-0803,0,media,NOUN,NN,compound,O
CVE-2016-0803,0,file,NOUN,NN,pobj,O
CVE-2016-0803,0,that,DET,WDT,nsubj,O
CVE-2016-0803,0,triggers,VERB,VBZ,relcl,O
CVE-2016-0803,0,a,DET,DT,det,O
CVE-2016-0803,0,large,ADJ,JJ,amod,O
CVE-2016-0803,0,memory,NOUN,NN,compound,O
CVE-2016-0803,0,allocation,NOUN,NN,dobj,O
CVE-2016-0803,0,in,ADP,IN,prep,O
CVE-2016-0803,0,the,DET,DT,det,O
CVE-2016-0803,0,(,PUNCT,-LRB-,punct,O
CVE-2016-0803,0,1,NUM,CD,nummod,O
CVE-2016-0803,0,),PUNCT,-RRB-,punct,O
CVE-2016-0803,0,SoftMPEG4Encoder,PROPN,NNP,pobj,O
CVE-2016-0803,0,or,CCONJ,CC,cc,O
CVE-2016-0803,0,(,PUNCT,-LRB-,punct,O
CVE-2016-0803,0,2,PUNCT,LS,meta,O
CVE-2016-0803,0,),PUNCT,-RRB-,punct,O
CVE-2016-0803,0,SoftVPXEncoder,NOUN,NN,compound,O
CVE-2016-0803,0,component,NOUN,NN,conj,O
CVE-2016-0803,0,",",PUNCT,",",punct,O
CVE-2016-0803,0,aka,ADV,RB,advmod,O
CVE-2016-0803,0,internal,ADJ,JJ,amod,O
CVE-2016-0803,0,bug,NOUN,NN,appos,O
CVE-2016-0803,0,25812794,NUM,CD,nummod,O
CVE-2016-0803,0,.,PUNCT,.,punct,O
CVE-2019-0022,0,Juniper,PROPN,NNP,compound,O
CVE-2019-0022,0,ATP,PROPN,NNP,compound,pn
CVE-2019-0022,0,ships,NOUN,NNS,ROOT,O
CVE-2019-0022,0,with,ADP,IN,prep,O
CVE-2019-0022,0,hard,ADJ,JJ,advmod,O
CVE-2019-0022,0,coded,VERB,VBN,amod,O
CVE-2019-0022,0,credentials,NOUN,NNS,pobj,O
CVE-2019-0022,0,in,ADP,IN,prep,O
CVE-2019-0022,0,the,DET,DT,det,O
CVE-2019-0022,0,Cyphort,PROPN,NNP,compound,O
CVE-2019-0022,0,Core,PROPN,NNP,pobj,O
CVE-2019-0022,0,instance,NOUN,NN,npadvmod,O
CVE-2019-0022,0,which,DET,WDT,nsubj,O
CVE-2019-0022,0,gives,VERB,VBZ,relcl,O
CVE-2019-0022,0,an,DET,DT,det,O
CVE-2019-0022,0,attacker,NOUN,NN,dative,O
CVE-2019-0022,0,the,DET,DT,det,O
CVE-2019-0022,0,ability,NOUN,NN,dobj,O
CVE-2019-0022,0,to,PART,TO,aux,O
CVE-2019-0022,0,take,VERB,VB,acl,O
CVE-2019-0022,0,full,ADJ,JJ,amod,O
CVE-2019-0022,0,control,NOUN,NN,dobj,O
CVE-2019-0022,0,of,ADP,IN,prep,O
CVE-2019-0022,0,any,DET,DT,det,O
CVE-2019-0022,0,installation,NOUN,NN,pobj,O
CVE-2019-0022,0,of,ADP,IN,prep,O
CVE-2019-0022,0,the,DET,DT,det,O
CVE-2019-0022,0,software,NOUN,NN,pobj,O
CVE-2019-0022,0,.,PUNCT,.,punct,O
CVE-2019-0022,1,Affected,ADJ,JJ,amod,O
CVE-2019-0022,1,releases,NOUN,NNS,nsubj,O
CVE-2019-0022,1,are,VERB,VBP,ROOT,O
CVE-2019-0022,1,Juniper,PROPN,NNP,compound,O
CVE-2019-0022,1,Networks,PROPN,NNP,compound,O
CVE-2019-0022,1,Juniper,PROPN,NNP,compound,O
CVE-2019-0022,1,ATP,PROPN,NNP,attr,pn
CVE-2019-0022,1,:,PUNCT,:,punct,O
CVE-2019-0022,1,5,NUM,CD,nummod,vrs
CVE-2019-0022,1,versions,NOUN,NNS,appos,O
CVE-2019-0022,1,prior,ADV,RB,advmod,<
CVE-2019-0022,1,to,ADP,IN,prep,<
CVE-2019-0022,1,5.0.3,NUM,CD,pobj,vre
CVE-2019-0022,1,.,PUNCT,.,punct,O
CVE-2017-4972,0,An,DET,DT,det,O
CVE-2017-4972,0,issue,NOUN,NN,nsubjpass,O
CVE-2017-4972,0,was,VERB,VBD,auxpass,O
CVE-2017-4972,0,discovered,VERB,VBN,ccomp,O
CVE-2017-4972,0,in,ADP,IN,prep,O
CVE-2017-4972,0,Cloud,PROPN,NNP,compound,pn
CVE-2017-4972,0,Foundry,PROPN,NNP,compound,pn
CVE-2017-4972,0,Foundation,PROPN,NNP,nmod,O
CVE-2017-4972,0,cf,NOUN,NN,compound,pn
CVE-2017-4972,0,-,PUNCT,HYPH,punct,O
CVE-2017-4972,0,release,NOUN,NN,compound,O
CVE-2017-4972,0,versions,NOUN,NNS,pobj,O
CVE-2017-4972,0,prior,ADV,RB,advmod,<
CVE-2017-4972,0,to,ADP,IN,prep,<
CVE-2017-4972,0,v257,PROPN,NNP,pobj,vre
CVE-2017-4972,0,:,PUNCT,:,punct,O
CVE-2017-4972,0,UAA,PROPN,NNP,nsubj,pn
CVE-2017-4972,0,release,NOUN,NN,ROOT,O
CVE-2017-4972,0,2.x,PROPN,NNP,nummod,vr
CVE-2017-4972,0,versions,NOUN,NNS,dobj,O
CVE-2017-4972,0,prior,ADV,RB,advmod,<
CVE-2017-4972,0,to,ADP,IN,prep,<
CVE-2017-4972,0,v2.7.4.14,PROPN,NNP,pobj,vre
CVE-2017-4972,0,",",PUNCT,",",punct,sp
CVE-2017-4972,0,3.6.x,NUM,CD,nummod,vr
CVE-2017-4972,0,versions,NOUN,NNS,dobj,O
CVE-2017-4972,0,prior,ADV,RB,advmod,<
CVE-2017-4972,0,to,ADP,IN,prep,<
CVE-2017-4972,0,v3.6.8,PROPN,NNP,pobj,vre
CVE-2017-4972,0,",",PUNCT,",",punct,sp
CVE-2017-4972,0,3.9.x,NUM,CD,nummod,vr
CVE-2017-4972,0,versions,NOUN,NNS,appos,O
CVE-2017-4972,0,prior,ADV,RB,advmod,<
CVE-2017-4972,0,to,ADP,IN,prep,<
CVE-2017-4972,0,v3.9.10,PROPN,NNP,pobj,vre
CVE-2017-4972,0,",",PUNCT,",",punct,sp
CVE-2017-4972,0,and,CCONJ,CC,cc,sp
CVE-2017-4972,0,other,ADJ,JJ,amod,O
CVE-2017-4972,0,versions,NOUN,NNS,conj,O
CVE-2017-4972,0,prior,ADV,RB,advmod,<
CVE-2017-4972,0,to,ADP,IN,prep,<
CVE-2017-4972,0,v3.15.0,NUM,CD,pobj,vre
CVE-2017-4972,0,:,PUNCT,:,punct,O
CVE-2017-4972,0,and,CCONJ,CC,cc,O
CVE-2017-4972,0,UAA,PROPN,NNP,compound,pn
CVE-2017-4972,0,bosh,NOUN,NN,compound,pn
CVE-2017-4972,0,release,NOUN,NN,conj,O
CVE-2017-4972,0,(,PUNCT,-LRB-,punct,O
CVE-2017-4972,0,uaa,NOUN,NN,compound,O
CVE-2017-4972,0,-,PUNCT,HYPH,punct,O
CVE-2017-4972,0,release,NOUN,NN,appos,O
CVE-2017-4972,0,),PUNCT,-RRB-,punct,O
CVE-2017-4972,0,13.x,NUM,CD,compound,vr
CVE-2017-4972,0,versions,NOUN,NNS,appos,O
CVE-2017-4972,0,prior,ADV,RB,advmod,<
CVE-2017-4972,0,to,ADP,IN,prep,<
CVE-2017-4972,0,v13.12,PROPN,NNP,pobj,vre
CVE-2017-4972,0,",",PUNCT,",",punct,sp
CVE-2017-4972,0,24.x,NUM,CD,compound,vr
CVE-2017-4972,0,versions,NOUN,NNS,appos,O
CVE-2017-4972,0,prior,ADV,RB,advmod,<
CVE-2017-4972,0,to,ADP,IN,prep,<
CVE-2017-4972,0,v24.7,NOUN,NN,pobj,vre
CVE-2017-4972,0,",",PUNCT,",",punct,sp
CVE-2017-4972,0,and,CCONJ,CC,cc,sp
CVE-2017-4972,0,other,ADJ,JJ,amod,O
CVE-2017-4972,0,versions,NOUN,NNS,conj,O
CVE-2017-4972,0,prior,ADV,RB,advmod,<
CVE-2017-4972,0,to,ADP,IN,prep,<
CVE-2017-4972,0,v30,NOUN,NN,pobj,vre
CVE-2017-4972,0,.,PUNCT,.,punct,O
CVE-2017-4972,1,An,DET,DT,det,O
CVE-2017-4972,1,attacker,NOUN,NN,nsubj,O
CVE-2017-4972,1,can,VERB,MD,aux,O
CVE-2017-4972,1,use,VERB,VB,ROOT,O
CVE-2017-4972,1,a,DET,DT,det,O
CVE-2017-4972,1,blind,ADJ,JJ,amod,O
CVE-2017-4972,1,SQL,NOUN,NN,compound,O
CVE-2017-4972,1,injection,NOUN,NN,compound,O
CVE-2017-4972,1,attack,NOUN,NN,dobj,O
CVE-2017-4972,1,to,PART,TO,aux,O
CVE-2017-4972,1,query,VERB,VB,xcomp,O
CVE-2017-4972,1,the,DET,DT,det,O
CVE-2017-4972,1,contents,NOUN,NNS,dobj,O
CVE-2017-4972,1,of,ADP,IN,prep,O
CVE-2017-4972,1,the,DET,DT,det,O
CVE-2017-4972,1,UAA,PROPN,NNP,compound,O
CVE-2017-4972,1,database,NOUN,NN,pobj,O
CVE-2017-4972,1,.,PUNCT,.,punct,O
CVE-2015-7225,0,Tinfoil,PROPN,NNP,compound,O
CVE-2015-7225,0,Devise,PROPN,NNP,compound,pn
CVE-2015-7225,0,-,PUNCT,HYPH,punct,pn
CVE-2015-7225,0,two,NUM,CD,nummod,pn
CVE-2015-7225,0,-,PUNCT,HYPH,punct,pn
CVE-2015-7225,0,factor,NOUN,NN,nsubj,pn
CVE-2015-7225,0,before,ADP,IN,prep,<
CVE-2015-7225,0,2.0.0,PROPN,NNP,pobj,vre
CVE-2015-7225,0,does,VERB,VBZ,aux,O
CVE-2015-7225,0,not,ADV,RB,neg,O
CVE-2015-7225,0,strictly,ADV,RB,advmod,O
CVE-2015-7225,0,follow,VERB,VB,ROOT,O
CVE-2015-7225,0,section,NOUN,NN,dobj,O
CVE-2015-7225,0,5.2,NUM,CD,nummod,O
CVE-2015-7225,0,of,ADP,IN,prep,O
CVE-2015-7225,0,RFC,PROPN,NNP,pobj,O
CVE-2015-7225,0,6238,NUM,CD,nummod,O
CVE-2015-7225,0,and,CCONJ,CC,cc,O
CVE-2015-7225,0,does,VERB,VBZ,aux,O
CVE-2015-7225,0,not,ADV,RB,neg,O
CVE-2015-7225,0,"""",PUNCT,``,punct,O
CVE-2015-7225,0,burn,VERB,VB,conj,O
CVE-2015-7225,0,"""",PUNCT,'',punct,O
CVE-2015-7225,0,a,DET,DT,det,O
CVE-2015-7225,0,successfully,ADV,RB,advmod,O
CVE-2015-7225,0,validated,VERB,VBN,amod,O
CVE-2015-7225,0,one,NUM,CD,nummod,O
CVE-2015-7225,0,-,PUNCT,HYPH,punct,O
CVE-2015-7225,0,time,NOUN,NN,compound,O
CVE-2015-7225,0,password,NOUN,NN,dobj,O
CVE-2015-7225,0,(,PUNCT,-LRB-,punct,O
CVE-2015-7225,0,aka,ADV,RB,advmod,O
CVE-2015-7225,0,OTP,PROPN,NNP,appos,O
CVE-2015-7225,0,),PUNCT,-RRB-,punct,O
CVE-2015-7225,0,",",PUNCT,",",punct,O
CVE-2015-7225,0,which,DET,WDT,nsubj,O
CVE-2015-7225,0,allows,VERB,VBZ,relcl,O
CVE-2015-7225,0,remote,ADJ,JJ,amod,O
CVE-2015-7225,0,or,CCONJ,CC,cc,O
CVE-2015-7225,0,physically,ADV,RB,advmod,O
CVE-2015-7225,0,proximate,ADJ,JJ,conj,O
CVE-2015-7225,0,attackers,NOUN,NNS,dobj,O
CVE-2015-7225,0,with,ADP,IN,prep,O
CVE-2015-7225,0,a,DET,DT,det,O
CVE-2015-7225,0,target,NOUN,NN,compound,O
CVE-2015-7225,0,user,NOUN,NN,poss,O
CVE-2015-7225,0,'s,PART,POS,case,O
CVE-2015-7225,0,login,NOUN,NN,compound,O
CVE-2015-7225,0,credentials,NOUN,NNS,pobj,O
CVE-2015-7225,0,to,PART,TO,aux,O
CVE-2015-7225,0,log,VERB,VB,advcl,O
CVE-2015-7225,0,in,PART,RP,prt,O
CVE-2015-7225,0,as,ADP,IN,mark,O
CVE-2015-7225,0,said,VERB,VBN,advcl,O
CVE-2015-7225,0,user,NOUN,NN,dobj,O
CVE-2015-7225,0,by,ADP,IN,prep,O
CVE-2015-7225,0,obtaining,VERB,VBG,pcomp,O
CVE-2015-7225,0,the,DET,DT,det,O
CVE-2015-7225,0,OTP,NOUN,NN,dobj,O
CVE-2015-7225,0,through,ADP,IN,prep,O
CVE-2015-7225,0,performing,VERB,VBG,pcomp,O
CVE-2015-7225,0,a,DET,DT,det,O
CVE-2015-7225,0,man,NOUN,NN,nmod,O
CVE-2015-7225,0,-,PUNCT,HYPH,punct,O
CVE-2015-7225,0,in,ADP,IN,prep,O
CVE-2015-7225,0,-,PUNCT,HYPH,punct,O
CVE-2015-7225,0,the,DET,DT,det,O
CVE-2015-7225,0,-,PUNCT,HYPH,punct,O
CVE-2015-7225,0,middle,ADJ,JJ,pobj,O
CVE-2015-7225,0,attack,NOUN,NN,dobj,O
CVE-2015-7225,0,between,ADP,IN,prep,O
CVE-2015-7225,0,the,DET,DT,det,O
CVE-2015-7225,0,provider,NOUN,NN,pobj,O
CVE-2015-7225,0,and,CCONJ,CC,cc,O
CVE-2015-7225,0,verifier,NOUN,NN,conj,O
CVE-2015-7225,0,",",PUNCT,",",punct,O
CVE-2015-7225,0,or,CCONJ,CC,cc,O
CVE-2015-7225,0,shoulder,NOUN,NN,compound,O
CVE-2015-7225,0,surfing,NOUN,NN,conj,O
CVE-2015-7225,0,",",PUNCT,",",punct,O
CVE-2015-7225,0,and,CCONJ,CC,cc,O
CVE-2015-7225,0,replaying,VERB,VBG,conj,O
CVE-2015-7225,0,the,DET,DT,det,O
CVE-2015-7225,0,OTP,NOUN,NN,dobj,O
CVE-2015-7225,0,in,ADP,IN,prep,O
CVE-2015-7225,0,the,DET,DT,det,O
CVE-2015-7225,0,current,ADJ,JJ,amod,O
CVE-2015-7225,0,time,NOUN,NN,compound,O
CVE-2015-7225,0,-,PUNCT,HYPH,punct,O
CVE-2015-7225,0,step,NOUN,NN,pobj,O
CVE-2015-7225,0,.,PUNCT,.,punct,O
CVE-2017-14773,0,Skybox,PROPN,NNP,compound,pn
CVE-2017-14773,0,Manager,PROPN,NNP,compound,pn
CVE-2017-14773,0,Client,PROPN,NNP,compound,pn
CVE-2017-14773,0,Application,PROPN,NNP,nsubj,pn
CVE-2017-14773,0,prior,ADV,RB,advmod,<
CVE-2017-14773,0,to,ADP,IN,prep,<
CVE-2017-14773,0,8.5.501,PROPN,NNP,pobj,vre
CVE-2017-14773,0,is,VERB,VBZ,ROOT,O
CVE-2017-14773,0,prone,ADJ,JJ,acomp,O
CVE-2017-14773,0,to,ADP,IN,prep,O
CVE-2017-14773,0,an,DET,DT,det,O
CVE-2017-14773,0,elevation,NOUN,NN,pobj,O
CVE-2017-14773,0,of,ADP,IN,prep,O
CVE-2017-14773,0,privileges,NOUN,NNS,pobj,O
CVE-2017-14773,0,vulnerability,NOUN,NN,dobj,O
CVE-2017-14773,0,during,ADP,IN,prep,O
CVE-2017-14773,0,authentication,NOUN,NN,pobj,O
CVE-2017-14773,0,of,ADP,IN,prep,O
CVE-2017-14773,0,a,DET,DT,det,O
CVE-2017-14773,0,valid,ADJ,JJ,amod,O
CVE-2017-14773,0,user,NOUN,NN,pobj,O
CVE-2017-14773,0,in,ADP,IN,prep,O
CVE-2017-14773,0,a,DET,DT,det,O
CVE-2017-14773,0,debugger,ADJ,JJR,amod,O
CVE-2017-14773,0,-,PUNCT,HYPH,punct,O
CVE-2017-14773,0,pause,NOUN,NN,compound,O
CVE-2017-14773,0,state,NOUN,NN,pobj,O
CVE-2017-14773,0,.,PUNCT,.,punct,O
CVE-2017-14773,1,The,DET,DT,det,O
CVE-2017-14773,1,vulnerability,NOUN,NN,nsubjpass,O
CVE-2017-14773,1,can,VERB,MD,aux,O
CVE-2017-14773,1,only,ADV,RB,advmod,O
CVE-2017-14773,1,be,VERB,VB,auxpass,O
CVE-2017-14773,1,exploited,VERB,VBN,ROOT,O
CVE-2017-14773,1,by,ADP,IN,agent,O
CVE-2017-14773,1,a,DET,DT,det,O
CVE-2017-14773,1,local,ADJ,JJ,amod,O
CVE-2017-14773,1,authenticated,VERB,VBN,amod,O
CVE-2017-14773,1,attacker,NOUN,NN,pobj,O
CVE-2017-14773,1,.,PUNCT,.,punct,O
CVE-2007-0316,0,Multiple,ADJ,JJ,compound,O
CVE-2007-0316,0,SQL,NOUN,NN,compound,O
CVE-2007-0316,0,injection,NOUN,NN,nsubj,O
CVE-2007-0316,0,vulnerabilities,NOUN,NNS,ROOT,O
CVE-2007-0316,0,in,ADP,IN,prep,O
CVE-2007-0316,0,All,DET,DT,det,pn
CVE-2007-0316,0,In,ADP,IN,quantmod,pn
CVE-2007-0316,0,One,PROPN,NNP,nummod,pn
CVE-2007-0316,0,Control,PROPN,NNP,compound,pn
CVE-2007-0316,0,Panel,PROPN,NNP,pobj,pn
CVE-2007-0316,0,(,PUNCT,-LRB-,punct,O
CVE-2007-0316,0,AIOCP,PROPN,NNP,appos,pn
CVE-2007-0316,0,),PUNCT,-RRB-,punct,O
CVE-2007-0316,1,1.3.010,PROPN,NNP,nsubj,vre
CVE-2007-0316,1,and,CCONJ,CC,cc,=
CVE-2007-0316,1,earlier,ADV,RBR,conj,<
CVE-2007-0316,1,",",PUNCT,",",punct,O
CVE-2007-0316,1,when,ADV,WRB,advmod,O
CVE-2007-0316,1,magic_quotes_gpc,NUM,CD,nsubjpass,O
CVE-2007-0316,1,is,VERB,VBZ,auxpass,O
CVE-2007-0316,1,disabled,ADJ,JJ,relcl,O
CVE-2007-0316,1,",",PUNCT,",",punct,O
CVE-2007-0316,1,allow,VERB,VB,ROOT,O
CVE-2007-0316,1,remote,ADJ,JJ,amod,O
CVE-2007-0316,1,attackers,NOUN,NNS,nsubj,O
CVE-2007-0316,1,to,PART,TO,aux,O
CVE-2007-0316,1,execute,VERB,VB,ccomp,O
CVE-2007-0316,1,arbitrary,ADJ,JJ,amod,O
CVE-2007-0316,1,SQL,NOUN,NN,compound,O
CVE-2007-0316,1,commands,NOUN,NNS,dobj,O
CVE-2007-0316,1,via,ADP,IN,prep,O
CVE-2007-0316,1,the,DET,DT,det,O
CVE-2007-0316,1,(,PUNCT,-LRB-,punct,O
CVE-2007-0316,1,1,NUM,CD,nummod,O
CVE-2007-0316,1,),PUNCT,-RRB-,punct,O
CVE-2007-0316,1,xuser_name,NOUN,NN,punct,O
CVE-2007-0316,1,parameter,NOUN,NN,pobj,O
CVE-2007-0316,1,to,ADP,IN,prep,O
CVE-2007-0316,1,shared,VERB,VBN,amod,O
CVE-2007-0316,1,/,SYM,SYM,punct,O
CVE-2007-0316,1,code,NOUN,NN,nmod,O
CVE-2007-0316,1,/,SYM,SYM,punct,O
CVE-2007-0316,1,cp_authorization.php,PROPN,NNP,pobj,O
CVE-2007-0316,1,",",PUNCT,",",punct,O
CVE-2007-0316,1,and,CCONJ,CC,cc,O
CVE-2007-0316,1,the,DET,DT,det,O
CVE-2007-0316,1,(,PUNCT,-LRB-,punct,O
CVE-2007-0316,1,2,NUM,CD,meta,O
CVE-2007-0316,1,),PUNCT,-RRB-,punct,O
CVE-2007-0316,1,did,VERB,VBD,conj,O
CVE-2007-0316,1,parameter,NOUN,NN,dobj,O
CVE-2007-0316,1,to,ADP,IN,prep,O
CVE-2007-0316,1,public,ADJ,JJ,amod,O
CVE-2007-0316,1,/,SYM,SYM,punct,O
CVE-2007-0316,1,code,NOUN,NN,nmod,O
CVE-2007-0316,1,/,SYM,SYM,punct,O
CVE-2007-0316,1,cp_downloads.php,PROPN,NNP,pobj,O
CVE-2007-0316,1,",",PUNCT,",",punct,O
CVE-2007-0316,1,different,ADJ,JJ,amod,O
CVE-2007-0316,1,vectors,NOUN,NNS,appos,O
CVE-2007-0316,1,than,ADP,IN,prep,O
CVE-2007-0316,1,CVE-2007,NOUN,NN,compound,O
CVE-2007-0316,1,-,PUNCT,HYPH,punct,O
