sent_ind,cve_sent_ind,token,pos,tag,dep,label,pred_y
CVE-2017-9001,1,root,NOUN,NN,nmod,O,O
CVE-2017-9001,1,"""",PUNCT,'',punct,O,O
CVE-2017-9001,1,privilege,NOUN,NN,compound,O,O
CVE-2017-9001,1,level,NOUN,NN,pobj,O,O
CVE-2017-9001,1,.,PUNCT,.,punct,O,O
CVE-2017-9001,2,This,DET,DT,det,O,O
CVE-2017-9001,2,vulnerability,NOUN,NN,nsubj,O,O
CVE-2017-9001,2,is,VERB,VBZ,ROOT,O,O
CVE-2017-9001,2,only,ADV,RB,advmod,O,O
CVE-2017-9001,2,present,ADJ,JJ,acomp,O,O
CVE-2017-9001,2,when,ADV,WRB,advmod,O,O
CVE-2017-9001,2,a,DET,DT,det,O,O
CVE-2017-9001,2,specific,ADJ,JJ,amod,O,O
CVE-2017-9001,2,feature,NOUN,NN,nsubjpass,O,O
CVE-2017-9001,2,has,VERB,VBZ,aux,O,O
CVE-2017-9001,2,been,VERB,VBN,auxpass,O,O
CVE-2017-9001,2,enabled,VERB,VBN,advcl,O,O
CVE-2017-9001,2,.,PUNCT,.,punct,O,O
CVE-2017-9001,3,The,DET,DT,det,O,O
CVE-2017-9001,3,SSH,PROPN,NNP,compound,O,O
CVE-2017-9001,3,Lockout,PROPN,NNP,compound,O,O
CVE-2017-9001,3,feature,NOUN,NN,nsubjpass,O,O
CVE-2017-9001,3,is,VERB,VBZ,auxpass,O,O
CVE-2017-9001,3,not,ADV,RB,neg,O,O
CVE-2017-9001,3,enabled,VERB,VBN,ROOT,O,O
CVE-2017-9001,3,by,ADP,IN,agent,O,O
CVE-2017-9001,3,default,NOUN,NN,pobj,O,O
CVE-2017-9001,3,",",PUNCT,",",punct,O,O
CVE-2017-9001,3,so,ADV,RB,cc,O,O
CVE-2017-9001,3,only,ADV,RB,advmod,O,O
CVE-2017-9001,3,systems,NOUN,NNS,nsubj,O,O
CVE-2017-9001,3,which,DET,WDT,nsubj,O,O
CVE-2017-9001,3,have,VERB,VBP,aux,O,O
CVE-2017-9001,3,enabled,VERB,VBN,relcl,O,O
CVE-2017-9001,3,this,DET,DT,det,O,O
CVE-2017-9001,3,feature,NOUN,NN,dobj,O,O
CVE-2017-9001,3,are,VERB,VBP,conj,O,O
CVE-2017-9001,3,vulnerable,ADJ,JJ,acomp,O,O
CVE-2017-9001,3,.,PUNCT,.,punct,O,O
CVE-2017-9846,0,Winmail,PROPN,NNP,compound,pn,pn
CVE-2017-9846,0,Server,NOUN,NN,nsubj,pn,pn
CVE-2017-9846,0,6.1,NUM,CD,nummod,version,vre
CVE-2017-9846,0,allows,VERB,VBZ,ROOT,O,O
CVE-2017-9846,0,remote,ADJ,JJ,amod,O,O
CVE-2017-9846,0,code,NOUN,NN,compound,O,O
CVE-2017-9846,0,execution,NOUN,NN,dobj,O,O
CVE-2017-9846,0,by,ADP,IN,prep,O,O
CVE-2017-9846,0,authenticated,VERB,VBN,amod,O,O
CVE-2017-9846,0,users,NOUN,NNS,pobj,O,O
CVE-2017-9846,0,who,PRON,WP,nsubj,O,O
CVE-2017-9846,0,leverage,VERB,VBP,relcl,O,O
CVE-2017-9846,0,directory,NOUN,NN,compound,O,O
CVE-2017-9846,0,traversal,NOUN,NN,dobj,O,O
CVE-2017-9846,0,in,ADP,IN,prep,O,O
CVE-2017-9846,0,a,DET,DT,det,O,O
CVE-2017-9846,0,netdisk.php,NUM,CD,compound,O,O
CVE-2017-9846,0,move_folder_file,PROPN,NNP,compound,O,O
CVE-2017-9846,0,call,NOUN,NN,pobj,O,O
CVE-2017-9846,0,to,PART,TO,aux,O,O
CVE-2017-9846,0,move,VERB,VB,acl,O,O
CVE-2017-9846,0,a,DET,DT,det,O,O
CVE-2017-9846,0,.php,PUNCT,.,punct,O,O
CVE-2017-9846,0,file,NOUN,NN,dobj,O,O
CVE-2017-9846,0,from,ADP,IN,prep,O,O
CVE-2017-9846,0,the,DET,DT,det,O,O
CVE-2017-9846,0,FTP,NOUN,NN,compound,O,O
CVE-2017-9846,0,folder,NOUN,NN,pobj,O,O
CVE-2017-9846,0,into,ADP,IN,prep,O,O
CVE-2017-9846,0,a,DET,DT,det,O,O
CVE-2017-9846,0,web,NOUN,NN,compound,O,O
CVE-2017-9846,0,folder,NOUN,NN,pobj,O,O
CVE-2017-9846,0,.,PUNCT,.,punct,O,O
CVE-2018-0037,0,Junos,PROPN,NNP,compound,pn,pn
CVE-2018-0037,0,OS,PROPN,NNP,compound,pn,pn
CVE-2018-0037,0,routing,VERB,VBG,amod,O,O
CVE-2018-0037,0,protocol,NOUN,NN,compound,O,O
CVE-2018-0037,0,daemon,NOUN,NN,nmod,O,O
CVE-2018-0037,0,(,PUNCT,-LRB-,punct,O,O
CVE-2018-0037,0,RPD,PROPN,NNP,nmod,O,O
CVE-2018-0037,0,),PUNCT,-RRB-,punct,O,O
CVE-2018-0037,0,process,NOUN,NN,nsubj,O,O
CVE-2018-0037,0,may,VERB,MD,aux,O,O
CVE-2018-0037,0,crash,VERB,VB,ROOT,O,O
CVE-2018-0037,0,and,CCONJ,CC,cc,O,O
CVE-2018-0037,0,restart,VERB,VB,conj,O,O
CVE-2018-0037,0,or,CCONJ,CC,cc,O,O
CVE-2018-0037,0,may,VERB,MD,aux,O,O
CVE-2018-0037,0,lead,VERB,VB,conj,O,O
CVE-2018-0037,0,to,ADP,IN,prep,O,O
CVE-2018-0037,0,remote,ADJ,JJ,amod,O,O
CVE-2018-0037,0,code,NOUN,NN,compound,O,O
CVE-2018-0037,0,execution,NOUN,NN,pobj,O,O
CVE-2018-0037,0,while,ADP,IN,mark,O,O
CVE-2018-0037,0,processing,VERB,VBG,advcl,O,O
CVE-2018-0037,0,specific,ADJ,JJ,amod,O,O
CVE-2018-0037,0,BGP,PROPN,NNP,compound,O,O
CVE-2018-0037,0,NOTIFICATION,PROPN,NNP,compound,O,O
CVE-2018-0037,0,messages,NOUN,NNS,dobj,O,O
CVE-2018-0037,0,.,PUNCT,.,punct,O,O
CVE-2018-0037,1,By,ADP,IN,prep,O,O
CVE-2018-0037,1,continuously,ADV,RB,advmod,O,O
CVE-2018-0037,1,sending,VERB,VBG,pcomp,O,O
CVE-2018-0037,1,crafted,VERB,VBN,amod,O,O
CVE-2018-0037,1,BGP,PROPN,NNP,compound,O,O
CVE-2018-0037,1,NOTIFICATION,PROPN,NNP,compound,O,O
CVE-2018-0037,1,messages,NOUN,NNS,dobj,O,O
CVE-2018-0037,1,",",PUNCT,",",punct,O,O
CVE-2018-0037,1,an,DET,DT,det,O,O
CVE-2018-0037,1,attacker,NOUN,NN,nsubj,O,O
CVE-2018-0037,1,can,VERB,MD,aux,O,O
CVE-2018-0037,1,repeatedly,ADV,RB,advmod,O,O
CVE-2018-0037,1,crash,VERB,VB,ROOT,O,O
CVE-2018-0037,1,the,DET,DT,det,O,O
CVE-2018-0037,1,RPD,PROPN,NNP,compound,O,O
CVE-2018-0037,1,process,NOUN,NN,dobj,O,O
CVE-2018-0037,1,causing,VERB,VBG,advcl,O,O
CVE-2018-0037,1,a,DET,DT,det,O,O
CVE-2018-0037,1,sustained,ADJ,JJ,amod,O,O
CVE-2018-0037,1,Denial,PROPN,NNP,dobj,O,O
CVE-2018-0037,1,of,ADP,IN,prep,O,O
CVE-2018-0037,1,Service,PROPN,NNP,pobj,O,O
CVE-2018-0037,1,.,PUNCT,.,punct,O,O
CVE-2018-0037,2,Due,ADP,IN,prep,O,O
CVE-2018-0037,2,to,ADP,IN,pcomp,O,O
CVE-2018-0037,2,design,NOUN,NN,compound,O,O
CVE-2018-0037,2,improvements,NOUN,NNS,pobj,O,O
CVE-2018-0037,2,",",PUNCT,",",punct,O,O
CVE-2018-0037,2,this,DET,DT,det,O,O
CVE-2018-0037,2,issue,NOUN,NN,nsubj,O,O
CVE-2018-0037,2,does,VERB,VBZ,aux,O,O
CVE-2018-0037,2,not,ADV,RB,neg,O,O
CVE-2018-0037,2,affect,VERB,VB,ROOT,O,O
CVE-2018-0037,2,Junos,PROPN,NNP,compound,O,O
CVE-2018-0037,2,OS,PROPN,NNP,dobj,O,O
CVE-2018-0037,2,16.1R1,NUM,CD,appos,O,O
CVE-2018-0037,2,",",PUNCT,",",punct,O,O
CVE-2018-0037,2,and,CCONJ,CC,cc,O,O
CVE-2018-0037,2,all,DET,DT,det,O,O
CVE-2018-0037,2,subsequent,ADJ,JJ,amod,O,O
CVE-2018-0037,2,releases,NOUN,NNS,conj,O,O
CVE-2018-0037,2,.,PUNCT,.,punct,O,O
CVE-2018-0037,3,This,DET,DT,det,O,O
CVE-2018-0037,3,issue,NOUN,NN,nsubj,O,O
CVE-2018-0037,3,only,ADV,RB,advmod,O,O
CVE-2018-0037,3,affects,VERB,VBZ,ROOT,O,O
CVE-2018-0037,3,the,DET,DT,det,O,O
CVE-2018-0037,3,receiving,VERB,VBG,dobj,O,O
CVE-2018-0037,3,BGP,NOUN,NN,compound,O,O
CVE-2018-0037,3,device,NOUN,NN,dobj,O,O
CVE-2018-0037,3,and,CCONJ,CC,cc,O,O
CVE-2018-0037,3,is,VERB,VBZ,conj,O,O
CVE-2018-0037,3,non,ADJ,JJ,subtok,O,O
CVE-2018-0037,3,-,ADJ,JJ,subtok,O,O
CVE-2018-0037,3,transitive,ADJ,JJ,acomp,O,O
CVE-2018-0037,3,in,ADP,IN,prep,O,O
CVE-2018-0037,3,nature,NOUN,NN,pobj,O,O
CVE-2018-0037,3,.,PUNCT,.,punct,O,O
CVE-2018-0037,4,Affected,ADJ,JJ,amod,O,O
CVE-2018-0037,4,releases,NOUN,NNS,nsubj,O,O
CVE-2018-0037,4,are,VERB,VBP,ROOT,O,O
CVE-2018-0037,4,Juniper,PROPN,NNP,compound,O,O
CVE-2018-0037,4,Networks,PROPN,NNP,compound,O,O
CVE-2018-0037,4,Junos,PROPN,NNP,compound,pn,pn
CVE-2018-0037,4,OS,PROPN,NNP,attr,pn,pn
CVE-2018-0037,4,:,PUNCT,:,punct,sp,sp
CVE-2018-0037,4,15.1F5,NUM,CD,nummod,O,vre
CVE-2018-0037,4,versions,NOUN,NNS,appos,O,O
CVE-2018-0037,4,starting,VERB,VBG,acl,>,O
CVE-2018-0037,4,from,ADP,IN,prep,=,O
CVE-2018-0037,4,15.1F5-S7,NUM,CD,pobj,vrs,vre
CVE-2018-0037,4,and,CCONJ,CC,cc,=,O
CVE-2018-0037,4,all,DET,DT,det,O,O
CVE-2018-0037,4,subsequent,ADJ,JJ,amod,>,O
CVE-2018-0037,4,releases,NOUN,NNS,conj,O,O
CVE-2018-0037,4,;,PUNCT,:,punct,sp,sp
CVE-2018-0037,4,15.1F6,NUM,CD,nummod,O,O
CVE-2018-0037,4,versions,NOUN,NNS,appos,O,O
CVE-2018-0037,4,starting,VERB,VBG,acl,>,O
CVE-2018-0037,4,from,ADP,IN,prep,=,O
CVE-2018-0037,4,15.1F6-S3,NOUN,NNS,pobj,vrs,O
CVE-2018-0037,4,and,CCONJ,CC,cc,=,O
CVE-2018-0037,4,later,ADV,RB,amod,>,O
CVE-2018-0037,4,releases,NOUN,NNS,conj,O,O
CVE-2018-0037,4,prior,ADV,RB,advmod,<,<
CVE-2018-0037,4,to,ADP,IN,prep,<,<
CVE-2018-0037,4,15.1F6-S10,NUM,CD,pobj,vre,vre
CVE-2018-0037,4,;,PUNCT,:,punct,sp,O
CVE-2018-0037,5,15.1F7,NUM,CD,nummod,O,vrs
CVE-2018-0037,5,versions,NOUN,NNS,ROOT,O,O
CVE-2018-0037,5,15.1,NUM,CD,nummod,O,vrs
CVE-2018-0037,5,versions,NOUN,NNS,appos,O,O
CVE-2018-0037,5,starting,VERB,VBG,acl,>,O
CVE-2018-0037,5,from,ADP,IN,prep,=,O
CVE-2018-0037,5,15.1R5,NUM,CD,pobj,vrs,vre
CVE-2018-0037,5,and,CCONJ,CC,cc,=,O
CVE-2018-0037,5,later,ADJ,JJ,amod,>,O
CVE-2018-0037,5,releases,NOUN,NNS,conj,O,O
CVE-2018-0037,5,",",PUNCT,",",punct,O,O
CVE-2018-0037,5,including,VERB,VBG,prep,O,O
CVE-2018-0037,5,the,DET,DT,det,O,O
CVE-2018-0037,5,Service,PROPN,NNP,compound,O,O
CVE-2018-0037,5,Releases,PROPN,NNPS,pobj,O,O
CVE-2018-0037,5,based,VERB,VBN,acl,O,O
CVE-2018-0037,5,on,ADP,IN,prep,O,O
CVE-2018-0037,5,15.1R5,NUM,CD,pobj,version,O
CVE-2018-0037,5,and,CCONJ,CC,cc,sp,O
CVE-2018-0037,5,on,ADP,IN,conj,O,O
CVE-2018-0037,5,15.1R6,NUM,CD,pobj,vrs,O
CVE-2018-0037,5,prior,ADV,RB,advmod,<,<
CVE-2018-0037,5,to,ADP,IN,prep,<,<
CVE-2018-0037,5,15.1R6-S6,NUM,CD,pobj,vre,vre
CVE-2018-0037,5,and,CCONJ,CC,cc,sp,sp
CVE-2018-0037,5,15.1R7,NUM,CD,conj,version,vre
CVE-2018-0037,5,;,PUNCT,PUNCT,punct,O,O
CVE-2018-0422,0,A,DET,DT,det,O,O
CVE-2018-0422,0,vulnerability,NOUN,NN,nsubj,O,O
CVE-2018-0422,0,in,ADP,IN,prep,O,O
CVE-2018-0422,0,the,DET,DT,det,O,O
CVE-2018-0422,0,folder,NOUN,NN,compound,O,O
CVE-2018-0422,0,permissions,NOUN,NNS,pobj,O,O
CVE-2018-0422,0,of,ADP,IN,prep,O,O
CVE-2018-0422,0,Cisco,PROPN,NNP,compound,O,O
CVE-2018-0422,0,Webex,PROPN,NNP,compound,pn,pn
CVE-2018-0422,0,Meetings,PROPN,NNP,compound,pn,pn
CVE-2018-0422,0,client,NOUN,NN,pobj,O,O
CVE-2018-0422,0,for,ADP,IN,prep,O,O
CVE-2018-0422,0,Windows,PROPN,NNP,pobj,O,pn
CVE-2018-0422,0,could,VERB,MD,aux,O,O
CVE-2018-0422,0,allow,VERB,VB,ROOT,O,O
CVE-2018-0422,0,an,DET,DT,det,O,O
CVE-2018-0422,0,authenticated,ADJ,JJ,amod,O,O
CVE-2018-0422,0,",",PUNCT,",",punct,O,O
CVE-2018-0422,0,local,ADJ,JJ,amod,O,O
CVE-2018-0422,0,attacker,NOUN,NN,nsubj,O,O
CVE-2018-0422,0,to,PART,TO,aux,O,O
CVE-2018-0422,0,modify,VERB,VB,ccomp,O,O
CVE-2018-0422,0,locally,ADV,RB,advmod,O,O
CVE-2018-0422,0,stored,VERB,VBN,amod,O,O
CVE-2018-0422,0,files,NOUN,NNS,dobj,O,O
CVE-2018-0422,0,and,CCONJ,CC,cc,O,O
CVE-2018-0422,0,execute,VERB,VB,conj,O,O
CVE-2018-0422,0,code,NOUN,NN,dobj,O,O
CVE-2018-0422,0,on,ADP,IN,prep,O,O
CVE-2018-0422,0,a,DET,DT,det,O,O
CVE-2018-0422,0,targeted,VERB,VBN,amod,O,O
CVE-2018-0422,0,device,NOUN,NN,pobj,O,O
CVE-2018-0422,0,with,ADP,IN,prep,O,O
CVE-2018-0422,0,the,DET,DT,det,O,O
CVE-2018-0422,0,privilege,NOUN,NN,compound,O,O
CVE-2018-0422,0,level,NOUN,NN,pobj,O,O
CVE-2018-0422,0,of,ADP,IN,prep,O,O
CVE-2018-0422,0,the,DET,DT,det,O,O
CVE-2018-0422,0,user,NOUN,NN,pobj,O,O
CVE-2018-0422,0,.,PUNCT,.,punct,O,O
CVE-2018-0422,1,The,DET,DT,det,O,O
CVE-2018-0422,1,vulnerability,NOUN,NN,nsubj,O,O
CVE-2018-0422,1,is,VERB,VBZ,ROOT,O,O
CVE-2018-0422,1,due,ADJ,JJ,acomp,O,O
CVE-2018-0422,1,to,PART,TO,prep,O,O
CVE-2018-0422,1,folder,VERB,VB,compound,O,O
CVE-2018-0422,1,permissions,NOUN,NNS,pobj,O,O
CVE-2018-0422,1,that,DET,WDT,nsubj,O,O
CVE-2018-0422,1,grant,VERB,VBP,relcl,O,O
CVE-2018-0422,1,a,DET,DT,det,O,O
CVE-2018-0422,1,user,NOUN,NN,dative,O,O
CVE-2018-0422,1,the,DET,DT,det,O,O
CVE-2018-0422,1,permission,NOUN,NN,dobj,O,O
CVE-2018-0422,1,to,PART,TO,aux,O,O
CVE-2018-0422,1,read,VERB,VB,acl,O,O
CVE-2018-0422,1,",",PUNCT,",",punct,O,O
CVE-2018-0422,1,write,VERB,VB,conj,O,O
CVE-2018-0422,1,",",PUNCT,",",punct,O,O
CVE-2018-0422,1,and,CCONJ,CC,cc,O,O
CVE-2018-0422,1,execute,VERB,VB,conj,O,O
CVE-2018-0422,1,files,NOUN,NNS,dobj,O,O
CVE-2018-0422,1,in,ADP,IN,prep,O,O
CVE-2018-0422,1,the,DET,DT,det,O,O
CVE-2018-0422,1,Webex,PROPN,NNP,compound,O,O
CVE-2018-0422,1,folders,NOUN,NNS,pobj,O,O
CVE-2018-0422,1,.,PUNCT,.,punct,O,O
CVE-2018-0422,2,An,DET,DT,det,O,O
CVE-2018-0422,2,attacker,NOUN,NN,nsubj,O,O
CVE-2018-0422,2,could,VERB,MD,aux,O,O
CVE-2018-0422,2,exploit,VERB,VB,ROOT,O,O
CVE-2018-0422,2,this,DET,DT,det,O,O
CVE-2018-0422,2,vulnerability,NOUN,NN,dobj,O,O
CVE-2018-0422,2,to,PART,TO,aux,O,O
CVE-2018-0422,2,write,VERB,VB,advcl,O,O
CVE-2018-0422,2,malicious,ADJ,JJ,amod,O,O
CVE-2018-0422,2,files,NOUN,NNS,dobj,O,O
CVE-2018-0422,2,to,ADP,IN,dative,O,O
CVE-2018-0422,2,the,DET,DT,det,O,O
CVE-2018-0422,2,Webex,PROPN,NNP,compound,O,O
CVE-2018-0422,2,client,NOUN,NN,compound,O,O
CVE-2018-0422,2,directory,NOUN,NN,pobj,O,O
CVE-2018-0422,2,",",PUNCT,",",punct,O,O
CVE-2018-0422,2,affecting,VERB,VBG,advcl,O,O
CVE-2018-0422,2,all,DET,DT,det,O,O
CVE-2018-0422,2,other,ADJ,JJ,amod,O,O
CVE-2018-0422,2,users,NOUN,NNS,dobj,O,O
CVE-2018-0422,2,of,ADP,IN,prep,O,O
CVE-2018-0422,2,the,DET,DT,det,O,O
CVE-2018-0422,2,targeted,VERB,VBN,amod,O,O
CVE-2018-0422,2,device,NOUN,NN,pobj,O,O
CVE-2018-0422,2,.,PUNCT,.,punct,O,O
CVE-2018-0422,3,A,DET,DT,det,O,O
CVE-2018-0422,3,successful,ADJ,JJ,amod,O,O
CVE-2018-0422,3,exploit,NOUN,NN,nsubj,O,O
CVE-2018-0422,3,could,VERB,MD,aux,O,O
CVE-2018-0422,3,allow,VERB,VB,ROOT,O,O
CVE-2018-0422,3,a,DET,DT,det,O,O
CVE-2018-0422,3,user,NOUN,NN,nsubj,O,O
CVE-2018-0422,3,to,PART,TO,aux,O,O
CVE-2018-0422,3,execute,VERB,VB,ccomp,O,O
CVE-2018-0422,3,commands,NOUN,NNS,dobj,O,O
CVE-2018-0422,3,with,ADP,IN,prep,O,O
CVE-2018-0422,3,elevated,ADJ,JJ,amod,O,O
CVE-2018-0422,3,privileges,NOUN,NNS,pobj,O,O
CVE-2018-0422,3,.,PUNCT,.,punct,O,O
CVE-2018-0422,4,Attacks,NOUN,NNS,nsubj,O,O
CVE-2018-0422,4,on,ADP,IN,prep,O,O
CVE-2018-0422,4,single,ADJ,JJ,amod,O,O
CVE-2018-0422,4,-,PUNCT,HYPH,punct,O,O
CVE-2018-0422,4,user,NOUN,NN,compound,O,O
CVE-2018-0422,4,systems,NOUN,NNS,pobj,O,O
CVE-2018-0422,4,are,VERB,VBP,ROOT,O,O
CVE-2018-0422,4,less,ADV,RBR,advmod,O,O
CVE-2018-0422,4,likely,ADJ,JJ,acomp,O,O
CVE-2018-0422,4,to,PART,TO,aux,O,O
CVE-2018-0422,4,occur,VERB,VB,xcomp,O,O
CVE-2018-0422,4,",",PUNCT,",",punct,O,O
CVE-2018-0422,4,as,ADP,IN,mark,O,O
CVE-2018-0422,4,the,DET,DT,det,O,O
CVE-2018-0422,4,attack,NOUN,NN,nsubjpass,O,O
CVE-2018-0422,4,must,VERB,MD,aux,O,O
CVE-2018-0422,4,be,VERB,VB,auxpass,O,O
CVE-2018-0422,4,carried,VERB,VBN,advcl,O,O
CVE-2018-0422,4,out,PART,RP,prt,O,O
CVE-2018-0422,4,by,ADP,IN,agent,O,O
CVE-2018-0422,4,the,DET,DT,det,O,O
CVE-2018-0422,4,user,NOUN,NN,pobj,O,O
CVE-2018-0422,4,on,ADP,IN,prep,O,O
CVE-2018-0422,4,the,DET,DT,det,O,O
CVE-2018-0422,4,user,NOUN,NN,poss,O,O
CVE-2018-0422,4,'s,PART,POS,case,O,O
CVE-2018-0422,4,own,ADJ,JJ,amod,O,O
CVE-2018-0422,4,system,NOUN,NN,pobj,O,O
CVE-2018-0422,4,.,PUNCT,.,punct,O,O
CVE-2018-0422,5,Multiuser,ADJ,JJ,compound,O,O
CVE-2018-0422,5,systems,NOUN,NNS,nsubj,O,O
CVE-2018-0422,5,have,VERB,VBP,ROOT,O,O
CVE-2018-0422,5,a,DET,DT,det,O,O
CVE-2018-0422,5,higher,ADJ,JJR,amod,O,O
CVE-2018-0422,5,risk,NOUN,NN,dobj,O,O
CVE-2018-0422,5,of,ADP,IN,prep,O,O
CVE-2018-0422,5,exploitation,NOUN,NN,pobj,O,O
CVE-2018-0422,5,because,ADP,IN,mark,O,O
CVE-2018-0422,5,folder,NOUN,NN,compound,O,O
CVE-2018-0422,5,permissions,NOUN,NNS,nsubj,O,O
CVE-2018-0422,5,have,VERB,VBP,advcl,O,O
CVE-2018-0422,5,an,DET,DT,det,O,O
CVE-2018-0422,5,impact,NOUN,NN,dobj,O,O
CVE-2018-0422,5,on,ADP,IN,prep,O,O
CVE-2018-0422,5,all,DET,DT,det,O,O
CVE-2018-0422,5,users,NOUN,NNS,pobj,O,O
CVE-2018-0422,5,of,ADP,IN,prep,O,O
CVE-2018-0422,5,the,DET,DT,det,O,O
CVE-2018-0422,5,device,NOUN,NN,pobj,O,O
CVE-2018-0422,5,.,PUNCT,.,punct,O,O
CVE-2018-0422,6,For,ADP,IN,prep,O,O
CVE-2018-0422,6,an,DET,DT,det,O,O
CVE-2018-0422,6,attacker,NOUN,NN,pobj,O,O
CVE-2018-0422,6,to,PART,TO,aux,O,O
CVE-2018-0422,6,exploit,VERB,VB,relcl,O,O
CVE-2018-0422,6,this,DET,DT,det,O,O
CVE-2018-0422,6,vulnerability,NOUN,NN,dobj,O,O
CVE-2018-0422,6,successfully,ADV,RB,advmod,O,O
CVE-2018-0422,6,",",PUNCT,",",punct,O,O
CVE-2018-0422,6,a,DET,DT,det,O,O
CVE-2018-0422,6,second,ADJ,JJ,amod,O,O
CVE-2018-0422,6,user,NOUN,NN,nsubj,O,O
CVE-2018-0422,6,must,VERB,MD,aux,O,O
CVE-2018-0422,6,execute,VERB,VB,ROOT,O,O
CVE-2018-0422,6,the,DET,DT,det,O,O
CVE-2018-0422,6,locally,ADV,RB,advmod,O,O
CVE-2018-0422,6,installed,VERB,VBN,amod,O,O
CVE-2018-0422,6,malicious,ADJ,JJ,amod,O,O
CVE-2018-0422,6,file,NOUN,NN,dobj,O,O
CVE-2018-0422,6,to,PART,TO,aux,O,O
CVE-2018-0422,6,allow,VERB,VB,advcl,O,O
CVE-2018-0422,6,remote,ADJ,JJ,amod,O,O
CVE-2018-0422,6,code,NOUN,NN,compound,O,O
CVE-2018-0422,6,execution,NOUN,NN,nsubj,O,O
CVE-2018-0422,6,to,PART,TO,aux,O,O
CVE-2018-0422,6,occur,VERB,VB,ccomp,O,O
CVE-2018-0422,6,.,PUNCT,.,punct,O,O
CVE-2018-1000086,0,NPR,PROPN,NNP,compound,O,O
CVE-2018-1000086,0,Visuals,NOUN,NNS,compound,O,O
CVE-2018-1000086,0,Team,PROPN,NNP,compound,O,O
CVE-2018-1000086,0,Pym.js,NOUN,NN,compound,pn,pn
CVE-2018-1000086,0,version,NOUN,NN,compound,O,O
CVE-2018-1000086,0,versions,NOUN,NNS,nsubj,O,O
CVE-2018-1000086,0,0.4.2,NUM,CD,appos,vrs,vre
CVE-2018-1000086,0,up,ADP,IN,advmod,<,<
CVE-2018-1000086,0,to,PART,TO,prep,<,<
CVE-2018-1000086,0,1.3.1,NUM,CD,pobj,vre,vre
CVE-2018-1000086,0,contains,VERB,VBZ,ROOT,O,O
CVE-2018-1000086,0,a,DET,DT,det,O,O
CVE-2018-1000086,0,Cross,PROPN,NNP,compound,O,O
CVE-2018-1000086,0,ite,X,FW,compound,O,O
CVE-2018-1000086,0,Request,NOUN,NN,compound,O,O
CVE-2018-1000086,0,Forgery,NOUN,NN,nmod,O,O
CVE-2018-1000086,0,(,PUNCT,-LRB-,punct,O,O
CVE-2018-1000086,0,CSRF,PROPN,NNP,appos,O,O
CVE-2018-1000086,0,),PUNCT,-RRB-,punct,O,O
CVE-2018-1000086,0,vulnerability,NOUN,NN,dobj,O,O
CVE-2018-1000086,0,in,ADP,IN,prep,O,O
CVE-2018-1000086,0,Pym.js,NUM,CD,subtok,O,O
CVE-2018-1000086,0,_,X,ADD,compound,O,O
CVE-2018-1000086,0,onNavigateToMessage,ADP,IN,compound,O,O
CVE-2018-1000086,0,function,NOUN,NN,pobj,O,O
CVE-2018-1000086,0,.,PUNCT,.,punct,O,O
CVE-2018-1000086,1,https://github.com/nprapps/pym.js/blob/master/src/pym.js#L573,PROPN,NNP,ROOT,O,O
CVE-2018-1000086,2,that,DET,WDT,nsubj,O,O
CVE-2018-1000086,2,can,VERB,MD,aux,O,O
CVE-2018-1000086,2,result,VERB,VB,ROOT,O,O
CVE-2018-1000086,2,in,ADP,IN,prep,O,O
CVE-2018-1000086,2,Arbitrary,ADJ,JJ,amod,O,O
CVE-2018-1000086,2,javascript,NOUN,NN,compound,O,O
CVE-2018-1000086,2,code,NOUN,NN,compound,O,O
CVE-2018-1000086,2,execution,NOUN,NN,pobj,O,O
CVE-2018-1000086,2,.,PUNCT,.,punct,O,O
CVE-2018-1000086,3,This,DET,DT,det,O,O
CVE-2018-1000086,3,attack,NOUN,NN,nsubj,O,O
CVE-2018-1000086,3,appear,VERB,VBP,ROOT,O,O
CVE-2018-1000086,3,to,PART,TO,aux,O,O
CVE-2018-1000086,3,be,VERB,VB,xcomp,O,O
CVE-2018-1000086,3,exploitable,ADJ,JJ,acomp,O,O
CVE-2018-1000086,3,via,ADP,IN,prep,O,O
CVE-2018-1000086,3,Attacker,NOUN,NN,compound,O,O
CVE-2018-1000086,3,gains,VERB,VBZ,pobj,O,O
CVE-2018-1000086,3,full,ADJ,JJ,amod,O,O
CVE-2018-1000086,3,javascript,ADJ,JJ,compound,O,O
CVE-2018-1000086,3,access,NOUN,NN,attr,O,O
CVE-2018-1000086,3,to,ADP,IN,prep,O,O
CVE-2018-1000086,3,pages,NOUN,NNS,pobj,O,O
CVE-2018-1000086,3,with,ADP,IN,prep,O,O
CVE-2018-1000086,3,Pym.js,ADJ,JJ,compound,O,O
CVE-2018-1000086,3,embeds,NOUN,NNS,pobj,O,O
CVE-2018-1000086,3,when,ADV,WRB,advmod,O,O
CVE-2018-1000086,3,user,NOUN,NN,nsubj,O,O
CVE-2018-1000086,3,visits,VERB,VBZ,advcl,O,O
CVE-2018-1000086,3,an,DET,DT,det,O,O
CVE-2018-1000086,3,attacker,NOUN,NN,npadvmod,O,O
CVE-2018-1000086,3,crafted,VERB,VBN,amod,O,O
CVE-2018-1000086,3,page,NOUN,NN,dobj,O,O
CVE-2018-1000086,3,..,PUNCT,.,punct,O,O
CVE-2018-1000086,4,This,DET,DT,det,O,O
